,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
244,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,0,0,0,2,14,22,14,12
245,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,0,0,0,3,14,22,14,11
246,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,0,0,0,3,14,22,14,11
247,This game has 2 reported Temporal Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,2,0,0,0,12,22,14,13
248,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,1,0,7,11,7,7
249,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,6
250,This game has 1 reported Temporal Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,1,0,0,1,13,22,7,13
251,This game has 1 reported Temporal Dark Patterns. There are 20 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 18 votes indicating the absence of a dark pattern.,1,0,0,3,20,33,21,18
252,This game has 0 reported Temporal Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,0,0,0,5,21,33,21,16
253,This game has 2 reported Temporal Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 44 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,2,0,0,3,25,44,28,25
254,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,0,1,0,2,14,22,14,9
255,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,5
256,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,5
257,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,1,0,0,0,6,11,7,7
258,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,5
259,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,5
260,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,0,0,2,7,11,7,5
261,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,0,0,1,0,14,22,13,14
262,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,1,0,7,11,6,7
263,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,1,0,0,0,6,11,7,7
264,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,1,0,0,0,6,11,7,7
265,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,1,0,0,0,6,11,7,7
